"ec","insect_51_WholeSpecimen","insect_52_WholeSpecimen","insect_53_WholeSpecimen","insect_54_WholeSpecimen","insect_55_WholeSpecimen","insect_56_WholeSpecimen","insect_57_WholeSpecimen","insect_58_WholeSpecimen","insect_59_WholeSpecimen","insect_60_WholeSpecimen","insect_61_WholeSpecimen","insect_62_WholeSpecimen","insect_63_WholeSpecimen","insect_64_WholeSpecimen","insect_65_WholeSpecimen","insect_66_WholeSpecimen","insect_67_WholeSpecimen","insect_68_WholeSpecimen","insect_69_WholeSpecimen","insect_70_WholeSpecimen","mean_abundance","description"
"1.5.5.1",12464.5,2601.5,1389.29,8416.4,1730.29,4389.7,4222.75,1061,1065.47,5633.5,5353.5,2267.43,205.5,2769.29,8622.68,6021.33,18441.37,694.83,6794.5,3148.75,4864.679,"Electron-transferring-flavoprotein dehydrogenase"
"3.4.17.19",353.7,1782.28,145.62,27,6130.93,14983.3,347,29581.4,2037.27,850.3,1135.17,13918.63,5716.4,151.5,3503.33,138.22,2339.91,294.01,1626.15,12182,4862.206,"Carboxypeptidase Taq"
"6.3.2.7",140.38,2156.28,295.33,43,9238.1,15784.8,212,275.4,4020.8,981.97,1100.6,15810.9,14058.76,35.5,4347.37,1631.25,3984.17,908.26,9939.62,12221,4859.2745,"UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--L-lysine ligase"
"2.4.1.337",97.29,2028.8,764.21,215.3,14787.6,14783.8,212,173.4,2865.33,880.9,1386.54,12672.3,14718.72,24.8,5188.76,426.21,6015.17,1623.18,5983.9,12136.6,4849.2405,"1,2-diacylglycerol 3-alpha-glucosyltransferase"
"3.6.3.28",138.65,1847.4,534.54,136.97,5658.03,28798.3,387,361.4,3736.94,1200.97,1074.96,13212.42,7031.79,158,5145.96,1932.57,9265.38,1268.69,2842.97,12221,4847.697,"Transferred entry 7.3.2.2"
"2.1.1.148",80.49,509.4,1760.72,4276.87,7295,662.2,36,30583,5746.4,803.6,4154.88,858.33,1362.73,276.47,3018.59,1194.13,3996.05,28119.11,1327.46,72.6,4806.7015,"Thymidylate synthase (FAD)"
"3.1.2.28",12481.79,2618.5,4740.04,8439.9,2136.69,4645,5166,26,17401.66,5430.5,5156.79,3224.25,314.61,2942,7648.93,6321.5,202.2,319,3470,3054.5,4786.993,"1,4-dihydroxy-2-naphthoyl-CoA hydrolase"
"4.2.1.12",12464.5,2601.5,4768.43,8398.4,1835.29,4069.2,4191,1022,1047.97,5643.5,5360.36,2027.67,96.64,2851,8056.78,6311.5,14665.37,635.5,6719.25,2887.5,4782.668,"Phosphogluconate dehydratase"
"3.5.1.6",12552.88,2636.38,5253.54,8534.9,3296.29,4105.7,4277,1506,748.94,5614.14,5369.5,3344.56,240.5,2815.51,9068.28,6830.91,11564.96,1080.89,3539.5,2887.5,4763.394,"Beta-ureidopropionase"
"3.6.3.40",1229.86,2404.4,344.98,954.5,13080.43,15897.8,212,325.4,2570.16,961.79,1528,18038.42,13082.5,46.36,3623.21,487,2459.3,452.14,5420.17,12133,4762.571,"Transferred entry 7.5.2.4"
"3.4.21.116",1109.09,577.94,4649.59,5140.2,12414.06,453,0,0,10783.76,1183.42,6523.55,2508.11,3026.61,514.66,2944.28,1668.62,2849.78,34161.87,4405.84,92.6,4750.349,"SpoIVB peptidase"
"5.1.3.15",12548.79,2615.83,4942.43,8403.9,1904.96,3750,4290.75,0,1082.36,5651.5,5336.36,3201.53,253.81,2890,7886.43,6316.5,12955.2,496,6820.25,3148.75,4724.7675,"Glucose-6-phosphate 1-epimerase"
"1.10.2.2",183,592,1167.6,155.9,150,1232,4548,30751,1009.25,962,2464,1993,1330.5,108,1872.08,7537.33,31815.37,1515.83,4873,220,4723.993,"Transferred entry 7.1.1.8"
"3.5.1.47",52,3929.8,1301.32,8,9169.7,15499.6,341,316.8,5432.6,1739.77,2889.55,13428.2,15519.54,81,4478.36,194.63,2351.07,2391.75,5796.68,9505,4721.3185,"N-acetyldiaminopimelate deacetylase"
"1.6.1.1",12504.79,2917.5,4898.33,8389.5,1835.29,3758,4204.75,870,1074.36,5348.5,5333.36,2542.28,241.64,2896,7825.43,6316,12946,496,6795.5,3148.75,4717.099,"NAD(P)(+) transhydrogenase (Si-specific)"
"3.1.3.4",12552.79,2671.5,4707.83,8411.5,1874.29,3611,4194,39,1061.86,5330.5,5360.36,1696.53,368.64,2842,7985.43,6358.5,14343,621,6904.25,2887.5,4691.074,"Phosphatidate phosphatase"
"3.1.3.81",12552.79,2671.5,4707.83,8411.5,1874.29,3611,4194,39,1061.86,5330.5,5360.36,1696.53,368.64,2842,7985.43,6358.5,14343,621,6904.25,2887.5,4691.074,"Diacylglycerol diphosphate phosphatase"
"3.5.1.19",12935.48,3157.83,6020.84,8419.4,4661.86,5408.2,4192.75,1244,2117.86,5395.5,6017.86,3721.11,589.27,2996.67,7936.6,6413.5,3180.57,2448.8,3766.93,3171.75,4689.839,"Nicotinamidase"
"1.1.1.103",12522.79,2790.83,1087.8,8377.5,3970.71,4779,8527,163,733.66,5686.5,5391.36,4475.58,1648.64,2847,7383.23,11394.5,3414.27,413.8,5064.03,3024.5,4684.785,"L-threonine 3-dehydrogenase"
"2.1.1.131",1030.85,484.73,5695.53,5206.27,15556.15,1003.2,10.75,1061,6421.26,559.42,4630.81,2180.08,4778.13,328.54,3475.02,1999.8,5080.03,28674,4839.59,284.85,4665.0005,"Precorrin-3B C(17)-methyltransferase"
"4.2.1.44",12527.08,4392.9,1066.57,9327.4,1780.89,4129.2,4243,2012.4,2762.5,6164.3,6210.7,4709.48,1739.07,2799.29,8395.3,6011,1718.79,431.8,5115.3,7628.5,4658.2735,"Myo-inosose-2 dehydratase"
"5.3.3.8",12504.79,2601.5,4891.83,8387.5,1835.29,3697,4204.75,0,1074.36,5320.5,5333.36,2542.28,241.64,2872,7843.43,6313,12955,496,6795.5,3148.75,4652.924,"Delta(3)-Delta(2)-enoyl-CoA isomerase"
"2.5.1.16",1404.83,145.33,1757.54,1036.7,10519.07,2793.7,250.5,1210,3336.3,1060.82,1690.11,4447.35,3904.76,311.74,2835.19,974.96,37474.79,3382.18,13852.26,545.5,4646.6815,"Spermidine synthase"
"2.1.1.265",13067.79,2601.5,4659.21,8373,2020.62,3665,4171.75,78,1066.61,5330.5,5336.36,1732.42,134,2842,7673.47,6314.07,13157.57,511.14,6715.5,3148.75,4629.963,"Tellurite methyltransferase"
"5.1.1.5",140.38,1964.28,298.32,43,9003.1,15784.8,212,275.4,3944.8,981.97,1101.6,14821.54,12895.12,35.5,4272.66,1633.32,4001.24,908.9,7904.62,12221,4622.1775,"Lysine racemase"
"5.4.99.27",12504.79,2711.5,4697,8372.5,1835.29,3613,4171.75,173,1065.36,5330.5,5330.36,2208.03,229.14,2851,7650.43,6312,12900,515,6765.25,3148.75,4619.2325,"tRNA pseudouridine(13) synthase"
"2.7.11.5",12504.79,2601.5,1076.6,8373.9,1835.29,3218,4224.75,149,1057.36,5625.5,5327.36,2286.78,118.64,2843,8044.76,6020.33,16506.87,586.33,6715.5,3148.75,4613.2505,"[Isocitrate dehydrogenase (NADP(+))] kinase"
"1.3.98.3",12504.79,2601.5,4670,8372.5,1835.29,3613,4171.75,0,1065.36,5330.5,5330.36,2196.03,208.64,2842,7631.43,6312,12858,496,6719.25,3148.75,4595.3575,"Coproporphyrinogen dehydrogenase"
"3.4.13.22",196.29,847.33,687.1,194.4,2780.67,15188,9868,382,17470.14,1173,2304,3610.95,3593.4,118.71,3162.5,9812,15080.2,1105,3531.95,475,4579.032,"D-Ala-D-Ala dipeptidase"
"2.4.2.44",12464.5,2601.5,5124,8372.5,1835.29,3409.5,4097,0,1046.72,5330.5,5330.36,1505.21,183.64,2823.29,7648.43,6399.5,12900,515,7048.5,2887.5,4576.147,"S-methyl-5'-thioinosine phosphorylase"
"4.3.1.12",207.56,2189.56,2811.96,211.1,1599.68,2185.8,448,325.4,4086.5,1421.57,4331.9,13575.28,4906.93,170.8,5440.57,5401.03,21352.51,4250.07,4372.88,12190.6,4573.985,"Ornithine cyclodeaminase"
"1.16.1.3",12504.79,2601.5,4670,8372.5,1835.29,3611,4161,0,1048.86,5312.5,5327.36,2142.78,107.64,2842,7620.43,6311.5,12858,496,6715.5,2887.5,4571.3075,"Aquacobalamin reductase"
"1.5.1.41",12504.79,2601.5,4670,8372.5,1835.29,3611,4161,0,1048.86,5312.5,5327.36,2142.78,107.64,2842,7620.43,6311.5,12858,496,6715.5,2887.5,4571.3075,"Riboflavin reductase (NAD(P)H)"
"3.1.1.32",12481.79,2618.5,1126.73,8373.4,1867.69,4419,5194,16,17147.91,5716.5,5109.36,3402.93,416.64,2873,7414.68,5868.5,587.37,196.5,3505.75,3054.5,4569.5375,"Phospholipase A(1)"
"3.1.1.4",12481.79,2618.5,1126.73,8373.4,1867.69,4419,5194,16,17147.91,5716.5,5109.36,3402.93,416.64,2873,7414.68,5868.5,587.37,196.5,3505.75,3054.5,4569.5375,"Phospholipase A(2)"
"3.7.1.22",12486.79,4363.9,1066.29,9356.4,1780.89,3366,4342,1102.4,2752.36,6164.3,6206.7,4520.62,1739.07,2819.29,8449.7,6113,1827.79,431.8,4812.1,7628.5,4566.495,"3D-(3,5/4)-trihydroxycyclohexane-1,2-dione acylhydrolase (decyclizing)"
"1.2.1.72",12504.79,2601.5,1047,8372.5,1835.29,3267,4161,0,1048.86,5312.5,5327.36,2115.78,107.64,2834,7986.76,6019.83,16492,586.33,6715.5,2887.5,4561.157,"Erythrose-4-phosphate dehydrogenase"
"5.3.1.30",12486.79,4363.9,1042.96,9307.9,1784.89,3366,4243,1102.4,2752.36,6164.3,6206.7,4493.62,1739.07,2795.29,8371.2,6171,1607.12,424.8,4812.1,7628.5,4543.195,"5-deoxy-glucuronate isomerase"
"1.3.1.106",872.49,480.73,5651.31,5192.6,12009.9,2053.2,10.75,1061,6510.26,653.42,4505.55,2202.54,4438.56,328.54,3332.59,1932.8,4206.03,28631.11,6274.46,284.85,4531.6345,"Cobalt-precorrin-6A reductase"
"1.3.1.54",872.49,480.73,5651.31,5192.6,12009.9,2053.2,10.75,1061,6510.26,653.42,4505.55,2202.54,4438.56,328.54,3332.59,1932.8,4206.03,28631.11,6274.46,284.85,4531.6345,"Precorrin-6A reductase"
"3.11.1.1",12471.5,2776.5,1023.83,8402.9,2159.69,3543.5,8499.75,0,684.22,5702.67,5475.5,3756.9,1881.06,2730.29,7484.79,11367.4,4229.27,328.97,4779.3,3285.75,4529.1895,"Phosphonoacetaldehyde hydrolase"
"2.6.1.19",441.58,1381,1056.15,301.5,4213,2978,13456.75,335,924.14,1497.82,2484.26,6841.6,8668.43,244.45,1772.51,15795.14,22648.17,1240.28,3364,706.25,4517.5015,"4-aminobutyrate--2-oxoglutarate transaminase"
"2.3.1.263",4,0,1054,8280,1342,0,0,0,7912,574,6254,12.64,64,256,5082,2066,4320,51328,1685.43,0,4511.7035,"2-amino-4-oxopentanoate thiolase"
"1.5.1.38",268.2,1240.76,1115.24,263.9,15443.97,17528,241.75,537,4339.44,459.66,454.58,6754.11,10868.2,429.38,3124.48,3197.58,6319.71,1582.32,15498.52,437.25,4505.2025,"FMN reductase (NADPH)"
"2.3.1.35",1610.36,558.33,988.9,1063.07,13707.85,15823.2,111.75,1256,2952.11,689.82,745.98,5093.65,4442.6,141.03,2544.77,2320.73,20548.05,1550.38,13589.52,349.25,4504.3675,"Glutamate N-acetyltransferase"
"5.4.3.5",4,0,886,8280,1342,0,0,0,7848,574,6254,15.28,64,256,5082,2066,4238,51328,1668.86,0,4495.307,"D-ornithine 4,5-aminomutase"
"1.2.7.8",354.44,356,3766.76,297.74,6902.46,69,2040,330,37832,1639,2776.16,2989.82,456.38,197.67,3511.92,1098.98,12160.4,6479.92,6262.32,380,4495.0485,"Indolepyruvate ferredoxin oxidoreductase"
"2.5.1.105",13017.49,2619.9,4783.75,9364.87,10672.11,3411.5,4114,0,1333.62,5369.1,5572.38,1393.87,1755.17,2817.8,7300.35,6682.63,512.05,824,5082.13,2888.1,4475.741,"5'-phosphate synthase"
"2.6.1.44",305.86,1908.4,1673.92,4164.07,916.17,14059.8,216,441.4,7134.36,1200.62,4822.28,4755.16,1865.69,230.36,5764.92,1114.5,3556.25,27948.71,2464.83,4764,4465.365,"Alanine--glyoxylate transaminase"
"2.6.1.45",305.86,1908.4,1673.92,4164.07,916.17,14059.8,216,441.4,7134.36,1200.62,4822.28,4755.16,1865.69,230.36,5764.92,1114.5,3556.25,27948.71,2464.83,4764,4465.365,"Serine--glyoxylate transaminase"
"2.6.1.51",305.86,1908.4,1673.92,4164.07,916.17,14059.8,216,441.4,7134.36,1200.62,4822.28,4755.16,1865.69,230.36,5764.92,1114.5,3556.25,27948.71,2464.83,4764,4465.365,"Serine--pyruvate transaminase"
"2.6.1.81",12545.08,2601.5,1140.63,8387.5,1940.29,3484.5,4367.75,149,1075.5,5338.5,5340.22,2675.38,176.78,2985.71,7822.86,5859,12946,414,6800.25,3148.75,4459.96,"Succinylornithine transaminase"
"1.4.1.21",221.58,742.88,2053.95,192.4,2816.69,1171,9868,88,19281.72,1209,2306,3454.31,2566.17,2834.79,1997,11643.75,21388.42,1821.12,2960.25,563,4459.0015,"Aspartate dehydrogenase"
"3.4.24.71",12441.5,2618.5,1076.32,8404,1762.69,4015.5,5032,26,17123.52,5395.5,5098.5,2655.33,277.67,2744.96,7232,6016,488.34,146,3442,3054.5,4452.5415,"Endothelin-converting enzyme 1"
"3.6.1.25",12504.79,2601.5,1198.83,8387.5,1835.29,3456,4204.75,0,1082.36,5338.5,5342.36,2696.53,261.64,2864,7836.43,5859,12946,414.11,6799.25,3148.75,4438.8795,"Triphosphatase"
"5.4.99.2",50.76,1586.42,3005.42,277.4,7269.14,4204,2010,52,37515.6,886,2205.43,5532.06,2470.71,254.05,2112.03,309.5,2769.16,5360.06,9820.56,380,4403.515,"Methylmalonyl-CoA mutase"
"4.1.2.17",1058.89,39,4734.69,4339.97,5204.5,14352,140,149,4397.56,982.82,3395.26,1872,1271.22,189.07,4319.43,2000.56,9222.64,26473.34,3597.95,0,4386.995,"L-fuculose-phosphate aldolase"
"2.1.1.196",1030.85,168.73,5496.6,5148.2,15286.15,344,10.75,0,6421.26,531.42,4570.05,2173.37,4707.56,293.87,2952.99,1995.8,2637.83,28465,4838.59,284.85,4367.8935,"Cobalt-precorrin-6B (C(15))-methyltransferase (decarboxylating)"
"5.1.1.8",12530.5,2875.5,1392.36,8441.5,1781.29,3026.5,4219,182,836.72,5383.5,7074.5,1741.93,115.5,2803.29,7533,7617.5,11334,1023,4417.5,2921.5,4362.5295,"4-hydroxyproline epimerase"
"1.7.1.15",259.67,1095.4,9966.59,224.8,344,1656,565,632,3490.62,1093.6,3670.57,3603.28,529.4,665.56,2387.54,5933.94,38371.94,4254.68,8373.36,57.6,4358.7775,"Nitrite reductase (NADH)"
"2.4.2.53",12587.79,2607.5,4575,8356.5,10799.29,3483,4114,149,534.86,5253.5,5165.36,3026.78,2681.64,2866,7056.43,6533.5,193,264,4040.3,2887.5,4358.7475,"Undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase"
"2.4.1.64",12441.5,2917.5,4652.16,8373,1706.29,17312.5,4050,0,524.72,5281.5,5092.93,1264.5,88.07,2828.96,7155.5,6311.5,373.67,228,3491.3,2887.5,4349.055,"Alpha,alpha-trehalose phosphorylase"
"2.7.1.28",44.29,3843.8,1464.56,28,334.6,15618,437,3176.8,5181.24,1723.6,2719.23,15837.94,6008.49,259,4564.8,191.64,2467.14,2399.28,2739.6,16897,4296.8005,"Triokinase"
"2.7.1.29",44.29,3843.8,1464.56,28,334.6,15618,437,3176.8,5181.24,1723.6,2719.23,15837.94,6008.49,259,4564.8,191.64,2467.14,2399.28,2739.6,16897,4296.8005,"Glycerone kinase"
"4.6.1.15",44.29,3843.8,1464.56,28,334.6,15618,437,3176.8,5181.24,1723.6,2719.23,15837.94,6008.49,259,4564.8,191.64,2467.14,2399.28,2739.6,16897,4296.8005,"FAD-AMP lyase (cyclizing)"
"1.7.1.7",88.29,2054.4,318.94,32.4,9201.1,15674.3,338,236.4,2331.27,1136.3,1070.79,14945.68,14039.26,131.71,3927.09,121.41,3734.23,398.78,3892.04,12133,4290.2695,"GMP reductase"
"1.1.1.83",12592.46,2703.38,1131.24,8389.9,3209.29,4239.5,4190,486,2288,5637.5,5221.5,2424.03,606.67,2785.79,8199.33,7513.58,5408.08,904.45,4721.75,2975.5,4281.3975,"D-malate dehydrogenase (decarboxylating)"
"1.1.1.93",12592.46,2703.38,1131.24,8389.9,3209.29,4239.5,4190,486,2288,5637.5,5221.5,2424.03,606.67,2785.79,8199.33,7513.58,5408.08,904.45,4721.75,2975.5,4281.3975,"Tartrate dehydrogenase"
"4.1.1.73",12592.46,2703.38,1131.24,8389.9,3209.29,4239.5,4190,486,2288,5637.5,5221.5,2424.03,606.67,2785.79,8199.33,7513.58,5408.08,904.45,4721.75,2975.5,4281.3975,"Tartrate decarboxylase"
"1.17.1.4",293.54,480.88,9114.32,1959.8,3535.5,4314.4,4693,4139,1884.56,1409,2880.58,5697.52,2898.42,590.5,2191.96,8958.91,24336.28,2417.89,3536.45,171,4275.1755,"Xanthine dehydrogenase"
"4.1.2.29",118.38,2127.28,271.11,29,8080.1,14890.8,212,212.4,3884.8,887.97,1054.2,12830.46,12234.36,35.5,4174.37,1601.25,3611.17,856.26,5278.74,12221,4230.5575,"5-dehydro-2-deoxyphosphogluconate aldolase"
"2.6.1.59",13150.79,2621.83,4864,8360.17,7409.96,3665,4159.75,0,543.36,5261.5,5166.69,2780.78,1714.64,2866,7276.76,6564.33,374,290.33,4321.3,3148.75,4226.997,"dTDP-4-amino-4,6-dideoxygalactose transaminase"
"2.1.1.272",1025.69,152.73,1857.38,5165.87,11460.15,1062,0,0,6371.76,625.42,4600.38,2185.83,3397.56,282.16,3058.99,1572.3,3057.83,28437.11,9425.59,23.6,4188.1175,"Cobalt-factor III methyltransferase"
"2.4.1.208",48,2025.4,166.99,4,12906.1,14753.8,212,173.4,2260.13,823.3,988.53,12482.33,14139.07,4,3533.37,119.34,2145.67,247,4312.8,12133,4173.9115,"Diglucosyl diacylglycerol synthase (1,2-linking)"
"1.1.3.21",92.38,2070.28,366.32,43,412.6,16482.8,209,261.4,3746.8,981.97,1102.6,14587.54,8270.45,35.5,6305.66,1593.32,4100.24,988.9,9516.62,12221,4169.419,"Glycerol-3-phosphate oxidase"
"5.3.3.18",12490.88,3305.38,1876.89,8388.3,1836.79,3720.5,4236,159,624.72,5638.5,5149.36,5006.49,1258.31,2950.46,8199.56,6073.08,5438.77,418.47,3699.35,2887.5,4167.9155,"2-(1,2-epoxy-1,2-dihydrophenyl)acetyl-CoA isomerase"
"5.1.3.20",12481.79,2617.83,5483,8360.67,3469.96,4246.2,4202,1061,588.11,5589.5,5115.69,1855.43,203.64,2842,7499.91,6473.83,4254.77,473.63,3446.85,2887.5,4157.6655,"ADP-glyceromanno-heptose 6-epimerase"
"3.1.3.89",12483.99,2632.5,4652,8356.5,7975.29,3611,4149,0,552.86,5621.5,5103.36,3015.03,1238.64,2842,7093.43,6362.83,537,278,3442.25,2887.5,4141.734,"5'-deoxynucleotidase"
"5.1.3.9",512.03,2213.06,1363.05,13.9,9097.02,14698.8,308,316.4,3628.19,952.12,2044.79,12813.95,9752.17,206.07,3664.37,190.5,2485.3,2434.94,3896.15,12156,4137.3405,"N-acylglucosamine-6-phosphate 2-epimerase"
"1.14.11.33",12481.79,2601.5,4787.96,8384.9,1811.29,4162.7,4172,873,534.86,5253.5,5128.93,2102.21,121.24,2746,7768.36,6463.33,5400.2,518.33,3416.5,2887.5,4080.805,"DNA oxidative demethylase"
"2.7.1.36",48,2274.4,220.79,4,9080.1,15800.8,212,513.4,2260.93,823.3,1002.93,13504.42,13539.76,4,3584.37,120.34,2225.96,273.14,3983.04,12133,4080.434,"Mevalonate kinase"
"3.5.3.6",29.66,147.4,1663.42,186.8,10118.57,28167,35,0,2794.56,227.59,1348.55,2790.23,7455.94,133.54,2230.2,282.87,15904.36,3555.18,4015,26.6,4055.6235,"Arginine deiminase"
"4.3.3.6",2111.5,1392.28,1973.79,260.14,5710.72,2698,4474.5,276,2835.92,873.24,2763.76,7987.88,5251.42,198.36,2348.62,9695.31,17876.36,2950.42,8402.01,785.1,4043.2665,"Pyridoxal 5'-phosphate synthase (glutamine hydrolyzing)"
"4.1.1.8",12441.5,2617.5,885.86,8356.5,9369.29,2990.7,4050,3,795.72,5253.5,5119.5,1301.93,4807.5,2706.29,7137.6,5904.5,193,265.11,3641.5,2887.5,4036.4,"Oxalyl-CoA decarboxylase"
"3.4.24.28",12483.59,2761.9,5588.88,8383.8,1717.29,3476.5,4050,63,2135.56,5365.1,5866.7,2763.39,192.34,2805.09,7209.4,6426.08,341.48,2434.4,3452.93,2911.1,4021.4265,"Bacillolysin"
"1.1.5.12",12481.79,2711.5,4827.03,8362.8,1811.29,4635.2,4268.75,1546,561.61,5887.5,5109.36,3158.28,525.14,2890,7451.77,6318.99,650.9,351.49,3611.5,3148.75,4015.4825,"D-lactate dehydrogenase (quinone)"
"3.5.4.28",184.2,35.33,1302.67,5337.57,3838,634,12,0,5639.2,490,3928.01,832.11,277.93,302,4892.94,1490.9,18283.13,27485.79,5196.1,3,4008.244,"S-adenosylhomocysteine deaminase"
"3.5.4.31",184.2,35.33,1302.67,5337.57,3838,634,12,0,5639.2,490,3928.01,832.11,277.93,302,4892.94,1490.9,18283.13,27485.79,5196.1,3,4008.244,"S-methyl-5'-thioadenosine deaminase"
"2.7.1.219",12533.08,2601.5,1487.26,8363.57,4213.04,3251,4236,149,713.2,5253.5,5384.26,2042.47,609.07,2758,7181.25,8954,1898.17,313.6,5057.43,2887.5,3994.345,"D-threonate 4-kinase"
"2.7.1.220",12533.08,2601.5,1487.26,8363.57,4213.04,3251,4236,149,713.2,5253.5,5384.26,2042.47,609.07,2758,7181.25,8954,1898.17,313.6,5057.43,2887.5,3994.345,"D-erythronate 4-kinase"
"3.4.21.83",12481.79,2601.5,4818.63,8382.5,1811.29,5263.2,4149,922,539.66,5253.5,5138.36,2881.18,310.81,2889.67,7502.03,6357,1712,396,3437.5,2887.5,3986.756,"Oligopeptidase B"
"1.1.1.69",657.5,2404.61,581.74,161.3,9311.75,14987.5,1437,1277.4,18625.22,1376.61,1268.84,4953.63,5905,239.6,2008.56,400.65,4078.52,257.29,4869.44,4908,3985.508,"Gluconate 5-dehydrogenase"
"3.2.1.122",455.83,207,105.25,913.5,8865,42285,214,26,941.22,139.81,326.36,7806.8,5981.81,267.72,2641.2,224.5,261,403,166,7392,3981.15,"Maltose-6'-phosphate glucosidase"
"1.3.5.3",12500.12,2729.5,5576,8358,1822.29,3611,4159.75,0,2046.86,5377.5,5812.36,1779.86,97.64,2943,7110.55,6516.5,220,2244,3449.25,3171.75,3976.2965,"Protoporphyrinogen IX dehydrogenase (menaquinone)"
"2.3.3.10",48,2164.4,207.79,4,9080.1,14783.8,212,340.4,2260.93,823.3,999.93,12849.42,13343.26,4,3536.37,119.34,2220.96,273.14,3937.04,12133,3967.059,"Hydroxymethylglutaryl-CoA synthase"
"2.7.4.2",59,2054.4,201.99,4,9080.1,14783.8,212,157.4,2260.13,823.3,994.93,12941.02,13358.76,4,3533.37,122.34,2225.96,273.14,3891.04,12133,3955.684,"Phosphomevalonate kinase"
"4.1.1.74",12481.79,2601.5,5466.9,8356.5,1867.58,4314.2,4149,951,1059.58,5253.5,5091.93,1603.64,166.43,5548.29,7073.89,6313.57,196.07,264.64,3415.5,2887.5,3953.1505,"Indolepyruvate decarboxylase"
"4.1.1.1",12481.79,2601.5,5443.69,8356.5,1867.58,4309,4149,909,1059.58,5253.5,5091.93,1597,160.07,5548.29,7062,6311.5,193,264,3415.5,2887.5,3948.0965,"Pyruvate decarboxylase"
"1.2.99.10",1211.85,468.73,2261.27,5252.8,8865.74,14,0,0,6428.06,593.42,4778.3,1100.26,2422.56,388.83,3982.29,1430.63,5644.12,29193.51,4880.99,26.6,3947.198,"4,4'-diapolycopenoate synthase"
"2.7.1.200",0,58,1817.69,4,6592.58,55808,256,126,1223.49,55.97,241.49,1134.67,3191.74,5518.72,327.86,84.34,1179.67,93,1125.47,0,3941.9345,"Protein-N(pi)-phosphohistidine--galactitol phosphotransferase"
"3.2.1.24",110.83,2036.73,2330.55,0,2697.6,28608.8,209,80.4,4884.8,1378.97,2486.7,8409.23,7467.76,158,3402.04,277,2496.74,4226.14,2628.63,4787,3933.846,"Alpha-mannosidase"
"3.1.13.1",12481.79,2601.5,4660.6,8362.07,1820.72,3611,4202,149,544.11,5584.5,5104.69,1619.03,90.64,2842,7519.51,6472.83,4206.37,452.83,3421.25,2887.5,3931.697,"Exoribonuclease II"
"2.7.1.198",15,1984.4,424.99,2730,5711.6,14660.8,337,132.4,3845.8,1179.31,1665.86,11930.25,9602.83,182.42,3778.61,525,3002.69,861.14,3929.57,12133,3931.6335,"Protein-N(pi)-phosphohistidine--D-sorbitol phosphotransferase"
"2.3.1.200",92.38,1894.28,274.98,47,2579.6,15715.8,209,182.4,3859.13,988.3,1075.93,13326.04,7006.45,31.5,4345.66,1600.66,4439.91,951.9,7591.29,12221,3921.6605,"Lipoyl amidotransferase"
"5.1.3.6",12587.79,2607.5,4731.1,8366.07,1969.72,4238.7,4149,922,537.36,5253.5,5103.26,4326.36,140.07,2847.29,7147.72,6491.33,354.2,285.11,3416.5,2887.5,3918.104,"UDP-glucuronate 4-epimerase"
"1.3.3.5",12481.79,2601.5,4626,8357,1811.29,3611,4149,0,536.11,5253.5,5111.36,1597.78,90.64,2842,7561.51,6472.83,4437.17,475.83,3416.5,2887.5,3916.0155,"Bilirubin oxidase"
"2.5.1.83",92.38,1878.28,298.32,43,593.6,15784.8,212,275.4,3769.8,981.97,1094.6,14868.1,7738.56,31.5,4276.66,1594.88,3982.24,909.01,7588.62,12221,3911.736,"Hexaprenyl-diphosphate synthase ((2E,6E)-farnesyl-diphosphate specific)"
"2.4.1.315",1630.58,302.33,2781.26,5151.5,4753.89,328,0,63,7532.86,741.82,5196.11,2557.19,1719.32,345.36,3067.28,1516.13,2896.65,30106.44,7464.18,46,3909.995,"Diglucosyl diacylglycerol synthase (1,6-linking)"
"1.4.7.1",993.74,924.88,522.52,1023.4,11434.25,15643,1035,409,19147.36,1083.82,498.3,5646.65,5221.4,132.53,1677.12,2108.48,5561.15,1041.09,3770.55,255,3906.462,"Glutamate synthase (ferredoxin)"
"5.3.3.10",12510.5,2701.5,1220.29,8404.9,1857.29,3177.5,4170,188,2223.72,5332.5,5170.5,2401.14,241.5,2794,7986,7338.5,1727.2,727,4798.5,2975.5,3897.302,"5-carboxymethyl-2-hydroxymuconate Delta-isomerase"
"1.14.14.5",12562.37,3549.5,1390.63,8390.9,1811.29,5560.7,4343.75,2190,580.64,5345.5,5125.36,2620.57,151.7,2966.96,7438.94,5886.47,704.01,196.61,3496.5,3148.75,3873.0575,"Alkanesulfonate monooxygenase"
"2.8.3.19",12547.5,2923.83,976.75,8430.5,7244.29,3012.7,4050,3,702.72,5281.5,5120.5,1302.33,2890.5,2727.29,7240.4,5878.5,554.38,158.8,3524.1,2887.5,3872.8545,"CoA:oxalate CoA-transferase"
"1.1.1.371",12665.79,2917.5,4683.2,8358,2157.69,3592.2,4213,3,537.36,5281.5,5117.36,4633.06,144.36,2866,7075.73,6321.47,204.14,265.28,3522.3,2887.5,3872.322,"Scyllo-inositol 2-dehydrogenase (NADP(+))"
